wavenumber intensity
1.150687973157769 0.665590098672491
1.150687973157769 0.6512306953544929
1.150687973157769 0.6368712920364948
1.167023811202121 0.6225118887184968
1.167023811202121 0.6081524854004987
1.167023811202121 0.5937930820825007
1.167023811202121 0.5794336787645027
1.167023811202121 0.5650742754465046
1.167023811202121 0.5507148721285066
1.167023811202121 0.5363554688105086
1.167023811202121 0.5219960654925104
1.167023811202121 0.5076366621745124
1.167023811202121 0.4932772588565144
1.167023811202121 0.4789178555385163
1.167023811202121 0.4645584522205183
1.167023811202121 0.45019904890252027
1.167023811202121 0.43583964558452215
1.167023811202121 0.42148024226652414
1.161578531854003 0.4039298604334155
1.167023811202121 0.364042628994532
1.167023811202121 0.3508798426197004
1.1996954872908248 0.392761435630528
1.1833596492464729 0.37840203231253
1.1833596492464729 0.33532382235853586
1.2160313253351767 0.31936892978298237
1.2160313253351767 0.3042117818362068
1.2225656605529167 0.26639868643214515
1.2487030014238787 0.2874591446318757
1.3205806888190263 0.36308533543999877
1.3140463536012863 0.3433012686463125
1.3140463536012863 0.33053735458586986
1.2977105155569344 0.3137847173815388
1.2977105155569344 0.29942531406354067
1.2977105155569344 0.2778862090865436
1.2977105155569344 0.2599369549390461
1.34671802968999 0.4202836253233576
1.3859240409964322 0.4569001037842527
1.3793897057786921 0.4374351348420775
1.3859240409964322 0.39946249051226046
1.3793897057786921 0.3799975215700854
1.395725543823044 0.364042628994532
1.395725543823044 0.34968322567653387
1.412061381867396 0.33213284384342523
1.412061381867396 0.42148024226652414
1.4283972199117478 0.31617795126787174
1.4447330579560997 0.3034140372074291
1.4447330579560997 0.28586365537432035
1.412061381867396 0.28027944297287666
1.4447330579560997 0.2531561255944359
1.4447330579560997 0.392761435630528
1.4447330579560997 0.37840203231253
1.4610688960004516 0.2683132735412116
1.4774047340448035 0.23959446690521546
1.4774047340448035 0.22523506358721745
1.4774047340448035 0.21087566026921944
1.4774047340448035 0.197314001579999
1.4937405720891554 0.18215685363322331
1.5100764101335074 0.16699970568644762
1.5100764101335074 0.1518425577396718
1.5264122481778593 0.13668540979289612
1.5427480862222112 0.11993277258856516
1.5427480862222112 0.10557336927056704
1.575419762310915 0.0928094552101244
1.6080914383996188 0.07446132874823785
1.6489310335104967 0.05531545765757384
1.7306102237322563 0.04693913905540836
1.8367931710205418 0.03936056508202035
1.9348081992866497 0.041753798968353406
2.0066858866817974 0.05866598509844012
2.072029238859205 0.08211967718450364
2.0981665797301687 0.1127530709295661
2.065494903641465 0.06249515931657301
2.1373725910366126 0.14673699211549474
2.1145024177745206 0.1271124742475641
2.1145024177745206 0.09839366761156798
2.1308382558188725 0.08642749817990292
2.19618160799628 0.16460647180011467
2.212517446040632 0.14865157922456118
2.261524960173684 0.12950570813389717
2.3023645552845657 0.11694123023064884
2.4003795835506736 0.16061774865622624
2.3758758264841475 0.14386511145189518
2.3758758264841475 0.1307023250770637
2.3595399884397956 0.11514630481589905
2.4248833406172032 0.18933655529222237
2.3922116645284994 0.1725839180878913
2.457555016705907 0.3488854810477563
2.457555016705907 0.3345260777297582
2.464089351923647 0.3142633641588053
2.457555016705907 0.2938411016620971
2.457555016705907 0.2794816983440991
2.457555016705907 0.26512229502610096
2.457555016705907 0.2523583809656582
2.441219178661555 0.23720123301888252
2.441219178661555 0.2228418297008845
2.441219178661555 0.2084824263828864
2.5228983688833146 0.34489675790386787
2.5228983688833146 0.33053735458586986
2.539234206927663 0.31617795126787174
2.555570044972015 0.2986275694347631
2.555570044972015 0.2842681661167651
2.555570044972015 0.26990876279876697
2.555570044972015 0.25554935948076896
2.571905883016367 0.23959446690521546
2.571905883016367 0.22523506358721745
2.571905883016367 0.21087566026921944
2.5800738020385445 0.1953196400080549
2.5964096400828964 0.17617376891739078
2.6209133971494225 0.16420759948572572
2.6372492351937744 0.15104481311089424
2.645417154215952 0.13309555896339664
2.678088830304656 0.11394968787273263
2.727096344437708 0.1061716777421503
2.7924396966151157 0.14087356909397897
2.8169434536816453 0.21446551109871892
2.8169434536816453 0.1981117462087768
2.8234777888993854 0.1682760970924918
2.7842717775929415 0.15343804699722718
2.8006076156372934 0.12232600647489811
2.7842717775929415 0.11035983704323304
2.8496151297703456 0.26592003965487865
2.8496151297703456 0.2475719131929922
2.8496151297703456 0.2340102545037719
2.888821141076793 0.3592561612218659
2.8822868058590494 0.34011029013120186
2.8822868058590494 0.32575088681320385
2.8659509678146975 0.31139148349520573
2.8822868058590494 0.2986275694347631
2.8822868058590494 0.28506591074554266
2.8496151297703456 0.18694332140588932
2.921492817165497 0.4195656551574577
2.914958481947753 0.40073888191830465
2.914958481947753 0.38637947860030664
2.914958481947753 0.373615564539864
2.963965996080809 0.34968322567653387
2.963965996080809 0.33532382235853586
2.963965996080809 0.32216103598370427
2.9884697531473385 0.3042117818362068
2.963965996080809 0.2910489954613752
2.980301834125161 0.4047276050621931
2.980301834125161 0.37840203231253
3.0129735102138646 0.2719031243707112
3.0129735102138646 0.25554935948076896
3.0129735102138646 0.24118995616277095
3.039110851084825 0.21949130226001834
3.0783168623912722 0.29942531406354067
3.0619810243469203 0.2826726768592097
3.1000979797837402 0.36563811825208736
3.094652700435624 0.3472899917902009
3.094652700435624 0.3329305884722028
3.094652700435624 0.3197678020973713
3.0783168623912722 0.2635268057685456
3.0783168623912722 0.24916740245054758
3.0783168623912722 0.23480799913254946
3.14366021456868 0.6233096333472745
3.15019454978642 0.5727326238827702
3.14366021456868 0.5539058506436173
3.14366021456868 0.5395464473256192
3.14366021456868 0.5251870440076212
3.14366021456868 0.5108276406896232
3.127324376524328 0.4980637266291804
3.127324376524328 0.4837043233111823
3.14366021456868 0.4693449199931843
3.14366021456868 0.45658100593274165
3.127324376524328 0.44062611335718815
3.127324376524328 0.42626671003919014
3.127324376524328 0.41190730672119213
3.127324376524328 0.397547903403194
3.127324376524328 0.383188500085196
3.110988538479976 0.22044859581455145
3.17633189065738 0.6927134160509317
3.17633189065738 0.6783540127329337
3.17633189065738 0.6639946094149356
3.17633189065738 0.6496352060969376
3.17633189065738 0.6352758027789396
3.184499809679558 0.6093491023436652
3.17633189065738 0.5921975928249454
3.230784684138552 0.576242700249392
3.225339404790436 0.5578945737875056
3.225339404790436 0.5435351704695075
3.225339404790436 0.5291757671515095
3.225339404790436 0.5148163638335115
3.2416752428347877 0.5004569605155134
3.2416752428347877 0.48689530182629304
3.2335073238126135 0.46695168610685134
3.2416752428347877 0.656017163127159
3.2416752428347877 0.6129389531731648
3.2416752428347877 0.5985795498551667
3.2580110808791396 0.4549855166751863
3.2580110808791396 0.44062611335718815
3.2580110808791396 0.42626671003919014
3.2661789999013173 0.4095140728348591
3.280881254141235 0.39036820174419506
3.3070185950121953 0.368829096767198
3.3478581901230733 0.35327307650603335
3.339690271100899 0.33691931161609123
3.3315223520787214 0.32096441904053774
3.356026109145251 0.37959864925569653
3.356026109145251 0.30660501572253973
3.356026109145251 0.2922456124045417
3.356026109145251 0.2778862090865436
3.356026109145251 0.2635268057685456
3.356026109145251 0.24916740245054758
3.372361947189603 0.23640348839010483
3.364194028167425 0.22044859581455145
3.4115679584960468 0.20321731183295377
3.4050336232783067 0.18455008751955637
3.4050336232783067 0.1677974503152253
3.4458732183891847 0.1546346639403937
3.4377052993670105 0.1374831544216738
3.4703769754557108 0.1231237511036758
3.4703769754557108 0.10956209241445547
3.492158092848179 0.08961847669501366
3.5030486515444146 0.07565794569140438
3.5357203276331184 0.06249515931657301
3.5945293445927824 0.044306581780442
3.6664070319879336 0.031383118794243714
3.7644220602540415 0.025798906392800136
3.829765412431449 0.01782146010502328
3.9196125216753828 0.014630481589912758
4.025795468963672 0.013034992332357387
4.12381049722978 0.012237247703579701
4.221825525495891 0.009844013817246644
4.319840553762003 0.006653035302136123
4.4178555820281105 0.009844013817246644
4.515870610294222 0.015428226218690444
4.613885638560333 0.029787629536688343
4.711900666826441 0.03058537416546625
4.777244019003849 0.017023715476245815
4.87525904726996 0.014630481589912758
4.973274075536068 0.022607927877689393
5.0712891038021795 0.01622597084746813
5.169304132068291 0.012237247703579701
5.2754870793565765 0.014032173118329494
5.371868523818254 0.03234041234877694
5.332662512511806 0.014630481589912758
5.456814881648878 0.03281905912604377
5.528692569044029 0.015228790061496023
5.626707597310137 0.01064175844602433
5.7247226255762484 0.007450779930913809
5.82273765384236 0.007450779930913809
5.888081006019764 0.005057546044580752
