Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,9.5,f,1,Ground,9.5,e,2,44181.0330378388,0.00267648310905209,44406.8143483,225.781310461163,4.18019150565205,16958882.2269312,0,qQ2(9.5),Excited v=0 9.5 10 F2f - Ground v=0 9.5 10 F2e
LinearMolecule,Excited,10.5,e,1,Ground,9.5,e,2,44181.0330378388,0.000653232894419689,44406.8143483,225.781310461163,1.02023382371831,3762773.51212181,0,qR12(9.5),Excited v=0 10.5 10 F1e - Ground v=0 9.5 10 F2e
LinearMolecule,Excited,26.5,e,1,Ground,27.5,e,2,44182.1415495081,5.5222074371181E-6,45543.591086092,1361.44953658386,2.00061550089183,3006308.88401593,0,oP12(27.5),Excited v=0 26.5 26 F1e - Ground v=0 27.5 28 F2e
LinearMolecule,Excited,6.5,f,1,Ground,5.5,f,2,44183.679299277,0.000976263725342604,44303.302330528,119.62303125098,0.916405605148828,5312131.01458136,0,rR2(5.5),Excited v=0 6.5  7 F2f - Ground v=0 5.5  6 F2f
LinearMolecule,Excited,17.5,e,1,Ground,17.5,f,2,44185.30630376,0.000359701522028664,44782.778112028,597.471808268029,3.34000489623109,7530115.8039462,0,pQ12(17.5),Excited v=0 17.5 17 F1e - Ground v=0 17.5 18 F2f
LinearMolecule,Excited,16.5,f,1,Ground,17.5,f,2,44185.30630376,0.000495376923729646,44782.778112028,597.471808268029,4.59981748591284,10980414.5167652,0,pP2(17.5),Excited v=0 16.5 17 F2f - Ground v=0 17.5 18 F2f
LinearMolecule,Excited,10.5,f,1,Ground,10.5,e,2,44188.377174454,0.00254231218412135,44448.994560352,260.617385898012,4.6926552048301,17315839.9925427,0,qQ2(10.5),Excited v=0 10.5 11 F2f - Ground v=0 10.5 11 F2e
LinearMolecule,Excited,11.5,e,1,Ground,10.5,e,2,44188.377174454,0.000596287812590756,44448.994560352,260.617385898012,1.10064103252443,3722905.88415765,0,qR12(10.5),Excited v=0 11.5 11 F1e - Ground v=0 10.5 11 F2e
LinearMolecule,Excited,27.5,e,1,Ground,28.5,e,2,44191.258827264,3.50025881595602E-6,45647.464013728,1456.205186464,1.99761718434246,2896388.40276326,0,oP12(28.5),Excited v=0 27.5 27 F1e - Ground v=0 28.5 29 F2e
LinearMolecule,Excited,7.5,f,1,Ground,6.5,f,2,44192.7831065782,0.00109176199069083,44333.969412832,141.186306253818,1.13647917714423,5767916.98384302,0,rR2(6.5),Excited v=0 7.5  8 F2f - Ground v=0 6.5  7 F2f
LinearMolecule,Excited,17.5,f,1,Ground,18.5,f,2,44192.9889788494,0.000393205681432758,44851.875885772,658.886906922617,4.90165403013358,11056654.1219304,0,pP2(18.5),Excited v=0 17.5 18 F2f - Ground v=0 18.5 19 F2f
LinearMolecule,Excited,18.5,e,1,Ground,18.5,f,2,44192.9889788494,0.000272979184372435,44851.875885772,658.886906922617,3.4029251926019,7271974.97512564,0,pQ12(18.5),Excited v=0 18.5 18 F1e - Ground v=0 18.5 19 F2f
LinearMolecule,Excited,12.5,e,1,Ground,11.5,e,2,44196.2422506821,0.000529778231980585,44495.015048128,298.772797445864,1.17423664385049,3668273.93386337,0,qR12(11.5),Excited v=0 12.5 12 F1e - Ground v=0 11.5 12 F2e
LinearMolecule,Excited,11.5,f,1,Ground,11.5,e,2,44196.2422506821,0.00235453839201028,44495.015048128,298.772797445864,5.21875964762667,17661823.1849934,0,qQ2(11.5),Excited v=0 11.5 12 F2f - Ground v=0 11.5 12 F2e
LinearMolecule,Excited,28.5,e,1,Ground,29.5,e,2,44200.9083422687,2.18131926601982E-6,45755.215952512,1554.30761024335,1.99279829600056,2791594.76430068,0,oP12(29.5),Excited v=0 28.5 28 F1e - Ground v=0 29.5 30 F2e
LinearMolecule,Excited,18.5,f,1,Ground,19.5,f,2,44201.1981669135,0.000306257804578638,44924.8269712,723.628804286458,5.2078357499571,11135231.5005338,0,pP2(19.5),Excited v=0 18.5 19 F2f - Ground v=0 19.5 20 F2f
LinearMolecule,Excited,19.5,e,1,Ground,19.5,f,2,44201.1981669135,0.00020329548910419,44924.8269712,723.628804286458,3.45698787143877,7022042.16620292,0,pQ12(19.5),Excited v=0 19.5 19 F1e - Ground v=0 19.5 20 F2f
LinearMolecule,Excited,8.5,f,1,Ground,7.5,f,2,44202.4054099306,0.00116421472236931,44368.4730463,166.06763636941,1.36549626764369,6164234.69054152,0,rR2(7.5),Excited v=0 8.5  9 F2f - Ground v=0 7.5  8 F2f
LinearMolecule,Excited,12.5,f,1,Ground,12.5,e,2,44204.629210728,0.00212921388227673,44544.877301452,340.248090723989,5.75794292499064,17997853.2507192,0,qQ2(12.5),Excited v=0 12.5 13 F2f - Ground v=0 12.5 13 F2e
LinearMolecule,Excited,13.5,e,1,Ground,12.5,e,2,44204.629210728,0.000459017438065628,44544.877301452,340.248090723989,1.24130141737156,3602847.8217008,0,qR12(12.5),Excited v=0 13.5 13 F1e - Ground v=0 12.5 13 F2e
LinearMolecule,Excited,19.5,f,1,Ground,20.5,f,2,44209.9348173844,0.000234118898128577,45001.6337272,791.698909815597,5.51805424430957,11215252.1040761,0,pP2(20.5),Excited v=0 19.5 20 F2f - Ground v=0 20.5 21 F2f
LinearMolecule,Excited,20.5,e,1,Ground,20.5,f,2,44209.9348173844,0.000148616956810643,45001.6337272,791.698909815597,3.50282030139642,6780342.52760452,0,pQ12(20.5),Excited v=0 20.5 20 F1e - Ground v=0 20.5 21 F2f
LinearMolecule,Excited,29.5,e,1,Ground,30.5,e,2,44211.0907399472,1.33659411911861E-6,45866.8503787,1655.75963875279,1.98633436966805,2691647.83754611,0,oP12(30.5),Excited v=0 29.5 29 F1e - Ground v=0 30.5 31 F2e
LinearMolecule,Excited,9.5,f,1,Ground,8.5,f,2,44212.5470344899,0.00119382827725594,44406.8143483,194.267313810057,1.60300474618763,6517257.18611361,0,rR2(8.5),Excited v=0 9.5 10 F2f - Ground v=0 8.5  9 F2f
LinearMolecule,Excited,14.5,e,1,Ground,13.5,e,2,44213.5390370568,0.000388422949951271,44598.5829343,385.043897243178,1.30213378020976,3529584.88184496,0,qR12(13.5),Excited v=0 14.5 14 F1e - Ground v=0 13.5 14 F2e
LinearMolecule,Excited,13.5,f,1,Ground,13.5,e,2,44213.5390370568,0.00188213723327982,44598.5829343,385.043897243178,6.30960263998728,18324547.4469501,0,qQ2(13.5),Excited v=0 13.5 14 F2f - Ground v=0 13.5 14 F2e
LinearMolecule,Excited,20.5,f,1,Ground,21.5,f,2,44219.1998740106,0.000175692932913419,45082.298636812,863.098762801366,5.83201335856404,11296016.0842621,0,pP2(21.5),Excited v=0 20.5 21 F2f - Ground v=0 21.5 22 F2f
LinearMolecule,Excited,21.5,e,1,Ground,21.5,f,2,44219.1998740106,0.000106675534570854,45082.298636812,863.098762801366,3.54102542619494,6546850.91273117,0,pQ12(21.5),Excited v=0 21.5 21 F1e - Ground v=0 21.5 22 F2f
LinearMolecule,Excited,30.5,e,1,Ground,31.5,e,2,44221.8066400262,8.05317523819219E-7,45982.3708927,1760.5642526738,1.97838848287055,2596287.43809105,0,oP12(31.5),Excited v=0 30.5 30 F1e - Ground v=0 31.5 32 F2e
LinearMolecule,Excited,14.5,f,1,Ground,14.5,e,2,44222.9727435988,0.00162773003461362,44656.1336848,433.160941201224,6.87311127503408,18642294.4256328,0,qQ2(14.5),Excited v=0 14.5 15 F2f - Ground v=0 14.5 15 F2e
LinearMolecule,Excited,15.5,e,1,Ground,14.5,e,2,44222.9727435988,0.000321382856907929,44656.1336848,433.160941201224,1.35704329983742,3450729.91667665,0,qR12(14.5),Excited v=0 15.5 15 F1e - Ground v=0 14.5 15 F2e
LinearMolecule,Excited,10.5,f,1,Ground,9.5,f,2,44223.2088725096,0.00118359410899094,44448.994560352,225.785687842381,1.84860270323999,6837464.77472597,0,rR2(9.5),Excited v=0 10.5 11 F2f - Ground v=0 9.5 10 F2f
LinearMolecule,Excited,21.5,f,1,Ground,22.5,f,2,44228.9942710598,0.000129454481015227,45166.824307228,937.830036168208,6.14942991363762,11376975.2731175,0,pP2(22.5),Excited v=0 21.5 22 F2f - Ground v=0 22.5 23 F2f
