Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A2Sigma,14.5,e,1,X2Pi,14.5,f,2,40395.7181505693,0.000718683665689394,40833.792162975,438.074012405686,3.06443772877783,6335180.43310962,0,pQ12(14.5),A2Sigma v=0 14.5 14 F1e - X2Pi v=2 14.5 15 F2f
LinearMolecule,A2Sigma,13.5,f,1,X2Pi,14.5,f,2,40395.7181505693,0.000876471053996016,40833.792162975,438.074012405686,3.73723669296231,8277935.06857761,0,pP2(14.5),A2Sigma v=0 13.5 14 F2f - X2Pi v=2 14.5 15 F2f
LinearMolecule,A2Sigma,5.5,f,1,X2Pi,4.5,f,2,40398.6076218927,0.000832932591542495,40500.347013399,101.739391506336,0.707767287297417,3658742.73668641,0,rR2(4.5),A2Sigma v=0 5.5  6 F2f - X2Pi v=2 4.5  5 F2f
LinearMolecule,A2Sigma,9.5,e,1,X2Pi,8.5,e,2,40399.6618039436,0.000694261669600773,40595.649615975,195.98781203136,0.927061473936267,2875644.32296553,0,qR12(8.5),A2Sigma v=0 9.5  9 F1e - X2Pi v=2 8.5  9 F2e
LinearMolecule,A2Sigma,8.5,f,1,X2Pi,8.5,e,2,40399.6618039436,0.00276660139079123,40595.649615975,195.98781203136,3.69429809457276,12732569.6918861,0,qQ2(8.5),A2Sigma v=0 8.5  9 F2f - X2Pi v=2 8.5  9 F2e
LinearMolecule,A2Sigma,23.5,e,1,X2Pi,24.5,e,2,40403.1036303968,1.86212448898049E-5,41511.605264814,1108.50163441724,1.97796037597037,2557077.99366867,0,oP12(24.5),A2Sigma v=0 23.5 23 F1e - X2Pi v=2 24.5 25 F2e
LinearMolecule,A2Sigma,14.5,f,1,X2Pi,15.5,f,2,40403.1643990895,0.000735400490129014,40893.30236235,490.1379632605,4.0251123373901,8325806.92460934,0,pP2(15.5),A2Sigma v=0 14.5 15 F2f - X2Pi v=2 15.5 16 F2f
LinearMolecule,A2Sigma,15.5,e,1,X2Pi,15.5,f,2,40403.1643990895,0.000576573096674666,40893.30236235,490.1379632605,3.15579268165197,6119670.94622894,0,pQ12(15.5),A2Sigma v=0 15.5 15 F1e - X2Pi v=2 15.5 16 F2f
LinearMolecule,A2Sigma,9.5,f,1,X2Pi,9.5,e,2,40407.4005550078,0.00269511519421994,40635.351345975,227.95079096722,4.19504440306903,13020052.8550326,0,qQ2(9.5),A2Sigma v=0 9.5 10 F2f - X2Pi v=2 9.5 10 F2e
LinearMolecule,A2Sigma,10.5,e,1,X2Pi,9.5,e,2,40407.4005550078,0.000651049704341399,40635.351345975,227.95079096722,1.01338244249246,2859281.24534946,0,qR12(9.5),A2Sigma v=0 10.5 10 F1e - X2Pi v=2 9.5 10 F2e
