Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,27,e,1,Ground,27,f,1,50172.8298731059,2.98412204943607E-7,51258.2800056276,1085.45013252169,0.0118751008826554,25656.8805264304,0,pQ12(27),Excited v=2 27 26 F1e - Ground v=0 27 27 F2f
LinearMolecule,Excited,23,e,1,Ground,24,e,2,50173.7243102364,3.04455700275994E-8,51105.7130224344,931.988712198013,0.000580375012602381,1467.44998520245,0,nP13(24),Excited v=2 23 22 F1e - Ground v=0 24 25 F3e
LinearMolecule,Excited,27,e,1,Ground,26,e,2,50174.6012918427,1.12515719865181E-8,51258.2800056276,1083.67871378489,0.000443960509518688,959.305389636633,0,pR13(26),Excited v=2 27 26 F1e - Ground v=0 26 27 F3e
LinearMolecule,Excited,27,e,1,Ground,28,e,1,50175.0431282622,0.000236881842791622,51258.2800056276,1083.2368773654,9.32701413302509,20154250.4581666,0,pP1(28),Excited v=2 27 26 F1e - Ground v=0 28 27 F1e
LinearMolecule,Excited,26,f,1,Ground,27,f,1,50175.304940945,0.000225852880720718,51260.7550734667,1085.45013252169,8.98765432098765,20154127.1971202,0,pP2(27),Excited v=2 26 26 F2f - Ground v=0 27 27 F2f
LinearMolecule,Excited,25,e,2,Ground,26,e,2,50176.1425348558,0.000219467721468003,51259.8212486407,1083.67871378489,8.6596789819759,20181194.6093888,0,pP3(26),Excited v=2 25 26 F3e - Ground v=0 26 27 F3e
LinearMolecule,Excited,26,f,1,Ground,26,e,2,50177.0763596818,3.21217820913856E-7,51260.7550734667,1083.67871378489,0.0126744980710495,28424.6025821416,0,pQ23(26),Excited v=2 26 26 F2f - Ground v=0 26 27 F3e
LinearMolecule,Excited,29,e,2,Ground,29,f,1,50188.5386424952,1.32482656950048E-7,51436.9868954662,1248.44825297104,0.0115207125171298,23225.4651989177,0,rQ32(29),Excited v=2 29 30 F3e - Ground v=0 29 29 F2f
LinearMolecule,Excited,31,e,1,Ground,30,e,1,50188.9971136658,0.000120040934319396,51435.2140120614,1246.21689839563,10.3276643472855,19498920.1445814,0,rR1(30),Excited v=2 31 30 F1e - Ground v=0 30 29 F1e
LinearMolecule,Excited,30,f,1,Ground,29,f,1,50189.3566636956,0.000114867421438662,51437.8049166667,1248.44825297104,9.98888888888889,19478058.9721005,0,rR2(29),Excited v=2 30 30 F2f - Ground v=0 29 29 F2f
LinearMolecule,Excited,29,e,2,Ground,28,e,2,50190.2927469497,0.000112029209466391,51436.9868954662,1246.69414851647,9.66046555760892,19477296.4235595,0,rR3(28),Excited v=2 29 30 F3e - Ground v=0 28 29 F3e
LinearMolecule,Excited,30,f,1,Ground,30,e,1,50191.588018271,1.26256468828314E-7,51437.8049166667,1246.21689839563,0.0108624148847669,21184.2358920837,0,rQ21(30),Excited v=2 30 30 F2f - Ground v=0 30 29 F1e
LinearMolecule,Excited,25,e,1,Ground,25,f,1,50245.1585617617,6.65048809782307E-7,51178.9361614926,933.777599730976,0.0127868652879558,29922.6477128037,0,pQ12(25),Excited v=2 25 24 F1e - Ground v=0 25 25 F2f
LinearMolecule,Excited,25,e,1,Ground,24,e,2,50246.9474492946,2.50676498377083E-8,51178.9361614926,931.988712198013,0.000477857290150371,1118.35718341256,0,pR13(24),Excited v=2 25 24 F1e - Ground v=0 24 25 F3e
LinearMolecule,Excited,21,e,1,Ground,22,e,2,50246.9880173112,6.5887834599218E-8,51038.636751699,791.648734387833,0.000640742620872114,1778.56073994519,0,nP13(22),Excited v=2 21 20 F1e - Ground v=0 22 23 F3e
LinearMolecule,Excited,25,e,1,Ground,26,e,1,50247.3536523706,0.00045516904578165,51178.9361614926,931.58250912206,8.65986773052837,20267683.1883796,0,pP1(26),Excited v=2 25 24 F1e - Ground v=0 26 25 F1e
LinearMolecule,Excited,24,f,1,Ground,25,f,1,50247.5757369357,0.000432725767635999,51181.3533366667,933.777599730976,8.32,20267306.2139745,0,pP2(25),Excited v=2 24 24 F2f - Ground v=0 25 25 F2f
LinearMolecule,Excited,23,e,2,Ground,24,e,2,50248.3729299009,0.000419269957567537,51180.361642099,931.988712198013,7.99242079180889,20298779.9874356,0,pP3(24),Excited v=2 23 24 F3e - Ground v=0 24 25 F3e
LinearMolecule,Excited,24,f,1,Ground,24,e,2,50249.3646244686,7.19609879130967E-7,51181.3533366667,931.988712198013,0.0137177130298704,33419.5655609446,0,pQ23(24),Excited v=2 24 24 F2f - Ground v=0 24 25 F3e
LinearMolecule,Excited,27,e,2,Ground,27,f,1,50259.9230767841,3.10982832322851E-7,51345.3732093058,1085.45013252169,0.0123753400344522,26877.1585051482,0,rQ32(27),Excited v=2 27 28 F3e - Ground v=0 27 27 F2f
LinearMolecule,Excited,29,e,1,Ground,28,e,1,50260.4792853017,0.000245354444501409,51343.7161626671,1083.2368773654,9.66061537050023,19559425.7207523,0,rR1(28),Excited v=2 29 28 F1e - Ground v=0 28 27 F1e
LinearMolecule,Excited,28,f,1,Ground,27,f,1,50260.799008945,0.000234240372415458,51346.2491414667,1085.45013252169,9.32142857142857,19535261.4542806,0,rR2(27),Excited v=2 28 28 F2f - Ground v=0 27 27 F2f
LinearMolecule,Excited,27,e,2,Ground,26,e,2,50261.6944955209,0.000227923862146576,51345.3732093058,1083.67871378489,8.99333836119148,19534084.6182441,0,rR3(26),Excited v=2 27 28 F3e - Ground v=0 26 27 F3e
LinearMolecule,Excited,27,e,2,Ground,28,e,1,50262.1363319404,1.03408110581043E-8,51345.3732093058,1083.2368773654,0.000407160336770618,884.400642468707,0,rP31(28),Excited v=2 27 28 F3e - Ground v=0 28 27 F1e
LinearMolecule,Excited,28,f,1,Ground,28,e,1,50263.0122641013,2.95123204261125E-7,51346.2491414667,1083.2368773654,0.01162021649565,24356.1333566677,0,rQ21(28),Excited v=2 28 28 F2f - Ground v=0 28 27 F1e
LinearMolecule,Excited,23,e,1,Ground,23,f,1,50312.2577407545,1.41193481616743E-6,51105.7130224344,793.455281679843,0.0138501916008741,35310.4120562082,0,pQ12(23),Excited v=2 23 22 F1e - Ground v=0 23 23 F2f
LinearMolecule,Excited,23,e,1,Ground,22,e,2,50314.0642880465,5.32714966049812E-8,51105.7130224344,791.648734387833,0.000518051906851719,1320.89124678483,0,pR13(22),Excited v=2 23 22 F1e - Ground v=0 22 23 F3e
LinearMolecule,Excited,23,e,1,Ground,24,e,1,50314.4345745152,0.000823347600255334,51105.7130224344,791.278447919206,7.99264187165079,20379509.5450724,0,pP1(24),Excited v=2 23 22 F1e - Ground v=0 24 23 F1e
LinearMolecule,Excited,22,f,1,Ground,23,f,1,50314.6170461868,0.000780088180622164,51108.0723278667,793.455281679843,7.65217391304348,20378784.4248056,0,pP2(23),Excited v=2 22 22 F2f - Ground v=0 23 23 F2f
LinearMolecule,Excited,19,e,1,Ground,20,e,2,50315.0497840922,1.36622663295525E-7,50977.7312827225,662.681498630276,0.000715784929655773,2199.5564186348,0,nP13(20),Excited v=2 19 18 F1e - Ground v=0 20 21 F3e
