Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A,2.5,f,1,X,3.5,f,2,32195.9053795412,0.00337067095278607,34453.132334,2257.22695445882,1.07885369950433,5645945.40662364,0,pP2(3.5),A v=0 2.5  3 F2f - X v=0 3.5  4 F2f
LinearMolecule,A,3.5,e,1,X,3.5,f,2,32196.6088795412,0.00162036890161949,34453.835834,2257.22695445882,0.518632939423826,2035747.67459588,0,pQ12(3.5),A v=0 3.5  3 F1e - X v=0 3.5  4 F2f
LinearMolecule,A,9.5,f,1,X,9.5,e,2,32216.5105766075,8.4828910715869E-6,36090.18935,3873.67877339254,6.31838862263278,9938830.39959287,0,qQ2(9.5),A v=0 9.5 10 F2f - X v=0 9.5 10 F2e
LinearMolecule,A,10.5,f,1,X,11.5,f,1,32217.3467778575,5.35304401614657E-8,36452.366414,4235.01963614249,0.225569171497791,322589.198394822,0,qP21(11.5),A v=0 10.5 11 F2f - X v=0 11.5 11 F1f
LinearMolecule,A,4.5,e,1,X,5.5,e,1,32217.6254459198,0.00368520638170626,34589.09915,2371.47370408024,2.0401688718774,6419040.91873733,0,pP1(5.5),A v=0 4.5  4 F1e - X v=0 5.5  5 F1e
LinearMolecule,A,10.5,e,1,X,9.5,e,2,32218.6210766075,3.20522017222833E-7,36092.29985,3873.67877339254,0.238737318425239,341461.638949828,0,qR12(9.5),A v=0 10.5 10 F1e - X v=0 9.5 10 F2e
LinearMolecule,A,11.5,e,1,X,11.5,f,1,32219.6582778575,1.82430013394557E-6,36454.677914,4235.01963614249,7.68732460514377,10079760.4431289,0,qQ1(11.5),A v=0 11.5 11 F1e - X v=0 11.5 11 F1f
LinearMolecule,A,1.5,f,1,X,2.5,f,2,32234.744720082,0.00438709191348255,34351.689446,2116.94472591796,0.71653431703803,5645119.65528909,0,pP2(2.5),A v=0 1.5  2 F2f - X v=0 2.5  3 F2f
LinearMolecule,A,0.5,e,1,X,1.5,e,2,32235.2465963545,0.00104112049625356,34250.30075,2015.05415364547,0.104313168334416,1643711.42577805,0,oP12(1.5),A v=0 0.5  0 F1e - X v=0 1.5  2 F2e
LinearMolecule,A,2.5,e,1,X,2.5,f,2,32235.247220082,0.00321995643823147,34352.191946,2116.94472591796,0.525908582008461,2762329.40079571,0,pQ12(2.5),A v=0 2.5  2 F1e - X v=0 2.5  3 F2f
LinearMolecule,A,8.5,f,1,X,8.5,e,2,32245.1175313905,4.23842542569388E-5,35759.23385,3514.11631860951,5.62800727312381,9862737.6319099,0,qQ2(8.5),A v=0 8.5  9 F2f - X v=0 8.5  9 F2e
LinearMolecule,A,9.5,e,1,X,8.5,e,2,32247.0270313905,1.92167021200835E-6,35761.14335,3514.11631860951,0.255169617098024,402523.697869415,0,qR12(8.5),A v=0 9.5  9 F1e - X v=0 8.5  9 F2e
LinearMolecule,A,9.5,f,1,X,10.5,f,1,32252.4158174495,3.85528623475594E-7,36090.18935,3837.77353255053,0.24173195945233,381517.330208697,0,qP21(10.5),A v=0 9.5 10 F2f - X v=0 10.5 10 F1f
LinearMolecule,A,10.5,e,1,X,10.5,f,1,32254.5263174495,1.11636430747456E-5,36092.29985,3837.77353255053,6.99976383272489,10045143.7061697,0,qQ1(10.5),A v=0 10.5 10 F1e - X v=0 10.5 10 F1f
LinearMolecule,A,0.5,f,1,X,1.5,f,2,32268.2448926887,0.00365054374664534,34284.012794,2015.76790131135,0.367013738931181,5800985.7918843,0,pP2(1.5),A v=0 0.5  1 F2f - X v=0 1.5  2 F2f
LinearMolecule,A,1.5,e,1,X,1.5,f,2,32268.5463926887,0.00492828648378521,34284.314294,2015.76790131135,0.495473818277115,3915816.82463711,0,pQ12(1.5),A v=0 1.5  1 F1e - X v=0 1.5  2 F2f
LinearMolecule,A,7.5,f,1,X,7.5,e,2,32270.2134573197,0.000176073222459438,35459.989274,3189.77581668035,4.93506518592096,9752183.57420413,0,qQ2(7.5),A v=0 7.5  8 F2f - X v=0 7.5  8 F2e
