Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,B2Pi,43.5,e,1,X2Pi,42.5,e,1,44695.7697983919,1.88918938737405E-8,47645.1876256806,2949.41782728876,13.893636251476,13263433.3549824,0,rR1e(42.5),B2Pi v=0 43.5 43 F1e - X2Pi v=0 42.5 42 F1e
LinearMolecule,B2Pi,41.5,f,2,X2Pi,40.5,f,2,44698.0333389881,2.82241096815329E-8,47553.4648340795,2855.43149509139,13.2251879405648,13228519.8767204,0,rR2f(40.5),B2Pi v=0 41.5 42 F2f - X2Pi v=0 40.5 41 F2f
LinearMolecule,B2Pi,41.5,e,2,X2Pi,40.5,e,2,44698.2267444483,2.82318867712119E-8,47553.4648340795,2855.23808963124,13.2165672913917,13220068.6612989,0,rR2e(40.5),B2Pi v=0 41.5 42 F2e - X2Pi v=0 40.5 41 F2e
LinearMolecule,B2Pi,38.5,f,1,X2Pi,37.5,f,2,44726.279750371,8.43401108787652E-9,47186.4237158846,2460.14396551359,0.593599719316888,640635.283851328,0,qR12f(37.5),B2Pi v=0 38.5 38 F1f - X2Pi v=0 37.5 38 F2f
LinearMolecule,B2Pi,38.5,e,1,X2Pi,37.5,e,2,44726.4416718307,8.55036300919095E-9,47186.4237158846,2459.98204405384,0.601321615401277,648976.094732505,0,qR12e(37.5),B2Pi v=0 38.5 38 F1e - X2Pi v=0 37.5 38 F2e
LinearMolecule,B2Pi,32.5,f,1,X2Pi,33.5,f,2,44729.2501010531,7.38809291663294E-8,46709.6180393111,1980.367938258,0.520826967889546,664427.840817373,0,oP12f(33.5),B2Pi v=0 32.5 32 F1f - X2Pi v=0 33.5 34 F2f
LinearMolecule,B2Pi,32.5,e,1,X2Pi,33.5,e,2,44729.3741295364,7.47807253309161E-8,46709.6180393111,1980.24390977467,0.526856637830807,672125.584665174,0,oP12e(33.5),B2Pi v=0 32.5 32 F1e - X2Pi v=0 33.5 34 F2e
LinearMolecule,B2Pi,34.5,f,2,X2Pi,35.5,f,2,44729.7902681391,5.23278884337688E-7,46943.306073356,2213.51580521692,11.2850855615704,13574406.3039174,0,pP2f(35.5),B2Pi v=0 34.5 35 F2f - X2Pi v=0 35.5 36 F2f
LinearMolecule,B2Pi,34.5,e,2,X2Pi,35.5,e,2,44729.9326460814,5.23326935668997E-7,46943.306073356,2213.37342727453,11.2784179258212,13566515.6034487,0,pP2e(35.5),B2Pi v=0 34.5 35 F2e - X2Pi v=0 35.5 36 F2e
LinearMolecule,B2Pi,36.5,f,1,X2Pi,37.5,f,1,44732.0047143537,3.905676530908E-7,47018.5557818988,2286.55106754501,11.9560836041781,13606165.5872122,0,pP1f(37.5),B2Pi v=0 36.5 36 F1f - X2Pi v=0 37.5 37 F1f
LinearMolecule,B2Pi,36.5,e,1,X2Pi,37.5,e,1,44732.278432494,3.90843415834768E-7,47018.5557818988,2286.27734940476,11.9488293669252,13598159.7998943,0,pP1e(37.5),B2Pi v=0 36.5 36 F1e - X2Pi v=0 37.5 37 F1e
LinearMolecule,B2Pi,38.5,f,2,X2Pi,39.5,f,1,44736.7896896703,5.20787242714104E-9,47278.5314246154,2541.74173494513,0.54209480367284,585461.757242069,0,qP21f(39.5),B2Pi v=0 38.5 39 F2f - X2Pi v=0 39.5 39 F1f
LinearMolecule,B2Pi,38.5,e,2,X2Pi,39.5,e,1,44737.0656307901,5.29036027026109E-9,47278.5314246154,2541.46579382535,0.549952794526645,593959.368893283,0,qP21e(39.5),B2Pi v=0 38.5 39 F2e - X2Pi v=0 39.5 39 F1e
LinearMolecule,B2Pi,42.5,f,1,X2Pi,41.5,f,1,44738.6186234652,3.59439349697868E-8,47548.9662815625,2810.34765809728,13.567650320009,13291602.4936225,0,rR1f(41.5),B2Pi v=0 42.5 42 F1f - X2Pi v=0 41.5 41 F1f
LinearMolecule,B2Pi,42.5,e,1,X2Pi,41.5,e,1,44738.8956570184,3.59681576027006E-8,47548.9662815625,2810.07062454409,13.5587669807687,13283146.6504614,0,rR1e(41.5),B2Pi v=0 42.5 42 F1e - X2Pi v=0 41.5 41 F1e
LinearMolecule,B2Pi,40.5,f,2,X2Pi,39.5,f,2,44739.2972740674,5.25996305502084E-8,47459.5812786992,2720.28400463187,12.8906024849396,13244948.7157415,0,rR2f(39.5),B2Pi v=0 40.5 41 F2f - X2Pi v=0 39.5 40 F2f
